1.555711037005289010e-01,-1.574583390112150028e+01
1.556419940216689501e-01,-1.574346118040546294e+01
1.559065081845543155e-01,-1.572574894258318601e+01
1.550199433198809762e-01,-1.572596237006473530e+01
1.570292415520796181e-01,-1.571394219621164723e+01
1.564031725860521027e-01,-1.573755262719025261e+01
1.555572387420915970e-01,-1.572995038520693889e+01
1.555614203707088583e-01,-1.571957486551361427e+01
1.562159014615450148e-01,-1.575739934366821693e+01
1.573647390275678404e-01,-1.576803449242818722e+01
1.572916639310519282e-01,-1.574415793837178157e+01
1.563122249343813774e-01,-1.574422991487658230e+01
1.572759871757676842e-01,-1.576241380995915264e+01
1.573304264268237385e-01,-1.581414352613479402e+01
1.557240915179046170e-01,-1.576501791425207522e+01
1.565458971282876477e-01,-1.572612948917812581e+01
1.579574666977800468e-01,-1.577513475772179774e+01
1.563101263781416228e-01,-1.576937751416555500e+01
1.586604983604553154e-01,-1.579447368019665809e+01
1.560848976090156159e-01,-1.573610211094257494e+01
1.560277181086909548e-01,-1.571385256456178503e+01
1.567312042074342215e-01,-1.576718175188755033e+01
1.566688377423444689e-01,-1.574685314328391250e+01
1.560399776674492867e-01,-1.574498382767514570e+01
1.570285355845214281e-01,-1.578629046038627770e+01
1.575248082681205142e-01,-1.578692321091367923e+01
1.551615592229853013e-01,-1.570584028558907441e+01
1.558872872853951652e-01,-1.573377164868893274e+01
1.556049628045588773e-01,-1.575961805313480113e+01
1.560685814457294651e-01,-1.575909620390827648e+01
1.567519300970353358e-01,-1.577417284635590633e+01
1.552483804793639843e-01,-1.572440556853926630e+01
1.565193399049224499e-01,-1.574084608856384904e+01
1.553625702374441253e-01,-1.573881869342015172e+01
1.557088109244663121e-01,-1.576056928828383974e+01
1.550390215076163369e-01,-1.575193768395651972e+01
1.555007472467418717e-01,-1.577587656323728993e+01
1.557190079119667447e-01,-1.580231086790313277e+01
1.570765129729199683e-01,-1.578227895482968179e+01
1.562124197752036425e-01,-1.574618773627826762e+01
1.559925093151395270e-01,-1.575754791364285268e+01
1.566253987384328417e-01,-1.576915952384608310e+01
1.550597433554493920e-01,-1.573228939814809380e+01
1.563616336898684955e-01,-1.576499579061766099e+01
1.560388025632729325e-01,-1.575040216512848446e+01
1.573661372240676148e-01,-1.575219024255858180e+01
1.551220745756428931e-01,-1.571975493976770544e+01
1.563131495361329837e-01,-1.574150470493293241e+01
1.555966021266784738e-01,-1.578969598198532331e+01
1.550420827870645779e-01,-1.576873328097359561e+01
1.561668879305890267e-01,-1.572375576515525886e+01
1.560225151433740909e-01,-1.581487387922957666e+01
1.571146975472140217e-01,-1.572324397772072047e+01
1.567664665843717664e-01,-1.578951379618785289e+01
1.567779742115254782e-01,-1.574353301572359065e+01
1.552556724837232116e-01,-1.575505585368405903e+01
1.566447606436071616e-01,-1.573425609634465872e+01
1.558524891124475897e-01,-1.575152174228959545e+01
1.555645355895020066e-01,-1.571949854803057534e+01
1.555992129256811296e-01,-1.571239251754801103e+01
1.558007507663234092e-01,-1.574464274862300428e+01
1.554130627943690335e-01,-1.571636823175239250e+01
1.554261637439741106e-01,-1.579610545636157504e+01
1.569597714605557581e-01,-1.570169067814989639e+01
1.561702946183483043e-01,-1.579018799208611057e+01
1.567261384084853160e-01,-1.577239867254022165e+01
1.550164811995556613e-01,-1.572462815764816213e+01
1.568717349924308446e-01,-1.575968617923414428e+01
1.554644946590587051e-01,-1.577431271770350207e+01
1.581876414819324284e-01,-1.575841866368638655e+01
1.558561052062820695e-01,-1.572099809152082095e+01
1.563837244572992280e-01,-1.576893359801885630e+01
1.570584378044298790e-01,-1.572791106288968699e+01
1.558099302482164605e-01,-1.576291608896090679e+01
1.554237164199490373e-01,-1.577709167325726547e+01
1.566938679257154077e-01,-1.578569313046979694e+01
1.567734268709789214e-01,-1.573684742962600502e+01
1.558531468504074369e-01,-1.574613628507544050e+01
1.557753863952276718e-01,-1.574617295580104859e+01
1.583337142881153792e-01,-1.576701256030092324e+01
1.550282907943583699e-01,-1.571472507811900954e+01
1.550671961556042144e-01,-1.570957152930553313e+01
1.558731598073640201e-01,-1.573550971706315593e+01
1.565132530898075969e-01,-1.571157405408172458e+01
1.566605378757182365e-01,-1.576667279947495715e+01
